num_item_id,definition,type,category,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
618,pourquoi,word,question_words,0,0.04,0,0.09,0.02,0.09,0.12,0.1,0.24,0.26,0.25,0.38,0.53,0.71,0.69
619,quand,word,question_words,0,0,0,0,0,0.02,0.05,0,0.03,0.07,0.12,0.19,0.15,0.26,0.38
620,qui,word,question_words,0.01,0.12,0,0.09,0.1,0.09,0.22,0.23,0.28,0.36,0.47,0.46,0.5,0.69,0.59
621,quoi,word,question_words,0.01,0.15,0,0.27,0.15,0.2,0.17,0.32,0.41,0.43,0.47,0.65,0.71,0.83,0.72
622,à ,word,prepositions,0.01,0.12,0,0.27,0.28,0.25,0.34,0.23,0.35,0.55,0.41,0.77,0.76,0.8,0.79
623,à côté de,word,prepositions,0.01,0.04,0,0,0.08,0.09,0.2,0.15,0.19,0.29,0.28,0.38,0.53,0.69,0.59
624,à l'intérieur de,word,prepositions,0,0,0,0,0,0,0,0.04,0.05,0,0.03,0.04,0.06,0,0.1
625,au dessus de,word,prepositions,0.01,0.04,0,0.09,0,0.05,0.05,0.07,0.08,0.12,0.12,0.12,0.29,0.37,0.17
626,au loin,word,prepositions,0,0,0,0,0,0,0,0.01,0.04,0.02,0,0,0.03,0.03,0.17
627,au sommet de,word,prepositions,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0.03,0,0.03
628,au sujet de,word,prepositions,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.03
629,autour de,word,prepositions,0.01,0.04,0,0,0,0.02,0,0.03,0.04,0.05,0.03,0.04,0.03,0.09,0.17
630,avec,word,prepositions,0.01,0.04,0,0.09,0.05,0.11,0.2,0.13,0.22,0.36,0.34,0.46,0.62,0.83,0.66
631,chez,word,prepositions,0,0.08,0,0,0.08,0.09,0.27,0.14,0.25,0.38,0.41,0.46,0.62,0.74,0.48
632,dans,word,prepositions,0.01,0.08,0,0.18,0.22,0.21,0.32,0.39,0.41,0.5,0.31,0.54,0.74,0.89,0.72
633,de,word,prepositions,0.01,0,0,0,0.1,0.09,0.12,0.08,0.15,0.33,0.28,0.42,0.53,0.63,0.55
634,dehors,word,prepositions,0.01,0.08,0,0.27,0.4,0.21,0.39,0.42,0.47,0.57,0.53,0.77,0.82,0.91,0.76
635,derrière,word,prepositions,0.01,0.04,0,0.18,0.05,0.07,0.24,0.11,0.3,0.36,0.34,0.46,0.59,0.8,0.48
636,en bas,word,prepositions,0.04,0.04,0,0.18,0.2,0.11,0.29,0.2,0.29,0.38,0.31,0.58,0.62,0.69,0.52
637,en haut,word,prepositions,0.01,0.08,0,0.09,0.1,0.14,0.32,0.25,0.28,0.45,0.31,0.54,0.65,0.77,0.55
638,ici,word,prepositions,0.01,0.15,0,0.09,0.15,0.16,0.27,0.32,0.42,0.6,0.5,0.62,0.68,0.74,0.62
639,là ,word,prepositions,0.21,0.35,0,0.73,0.7,0.5,0.68,0.58,0.65,0.79,0.78,0.88,0.88,0.83,0.93
640,là -bas,word,prepositions,0.09,0.08,0,0.18,0.38,0.27,0.39,0.37,0.41,0.69,0.44,0.69,0.85,0.74,0.72
641,loin,word,prepositions,0,0.04,0,0.09,0.05,0.09,0.2,0.06,0.2,0.36,0.19,0.5,0.59,0.69,0.48
642,par-dessus,word,prepositions,0.01,0.04,0,0,0,0.04,0.02,0.01,0.07,0.07,0.03,0.04,0.12,0.14,0.14
643,pour,word,prepositions,0,0,0,0.09,0.02,0.09,0.15,0.1,0.19,0.21,0.28,0.38,0.68,0.77,0.62
644,près de,word,prepositions,0.01,0,0,0,0,0,0,0.03,0.05,0.02,0.06,0.12,0.15,0.09,0.24
645,sous,word,prepositions,0.01,0,0,0.09,0.02,0.02,0.1,0.11,0.2,0.21,0.16,0.27,0.47,0.6,0.52
646,sur,word,prepositions,0.01,0.04,0,0.09,0.02,0.09,0.2,0.13,0.24,0.5,0.31,0.54,0.65,0.74,0.59
647,vers,word,prepositions,0,0,0,0,0,0.02,0.02,0.04,0.04,0.02,0.06,0.15,0.12,0.2,0.21
648,aucun,word,quantifiers,0.01,0.04,0,0,0.02,0,0,0,0.02,0.07,0.06,0,0.03,0.09,0.17
649,aussi,word,quantifiers,0.01,0,0,0,0.08,0.11,0.27,0.13,0.25,0.26,0.31,0.5,0.65,0.69,0.55
650,autre,word,quantifiers,0,0.08,0,0,0.08,0.07,0.2,0.11,0.18,0.31,0.28,0.42,0.47,0.46,0.38
651,chaque,word,quantifiers,0,0,0,0.09,0,0,0,0.03,0.02,0,0,0,0,0.06,0.21
652,du,word,quantifiers,0.01,0.04,0,0.09,0.02,0.12,0.2,0.15,0.25,0.31,0.31,0.42,0.44,0.69,0.59
653,encore,word,quantifiers,0.21,0.35,0,0.55,0.72,0.75,0.78,0.69,0.8,0.88,0.88,0.96,0.94,1,0.97
654,le,word,quantifiers,0.01,0,0,0.09,0.05,0.09,0.17,0.17,0.3,0.19,0.28,0.38,0.44,0.54,0.52
655,le,word,quantifiers,0.03,0.04,0,0.18,0.08,0.16,0.27,0.3,0.35,0.36,0.34,0.62,0.53,0.86,0.55
656,pas,word,quantifiers,0.13,0.19,0,0.36,0.48,0.52,0.71,0.59,0.68,0.79,0.84,0.77,0.88,0.94,0.93
657,plein,word,quantifiers,0.01,0,0,0.18,0.1,0.18,0.29,0.14,0.35,0.55,0.56,0.65,0.65,0.83,0.76
658,tous,word,quantifiers,0.01,0,0,0.09,0.05,0.11,0.22,0.14,0.21,0.38,0.31,0.54,0.47,0.69,0.52
659,un autre,word,quantifiers,0.01,0.08,0,0.09,0.15,0.12,0.37,0.27,0.38,0.57,0.5,0.54,0.62,0.71,0.59
660,un peu,word,quantifiers,0.03,0,0,0.09,0.08,0.12,0.37,0.25,0.35,0.45,0.47,0.65,0.68,0.77,0.66
661,un,word,quantifiers,0.01,0,0,0.18,0.08,0.12,0.22,0.28,0.3,0.36,0.38,0.5,0.65,0.83,0.59
662,à elle,word,pronouns,0.01,0,0,0.09,0.02,0.11,0.07,0.17,0.18,0.26,0.22,0.42,0.44,0.69,0.45
663,à lui,word,pronouns,0.03,0,0,0.09,0.02,0.07,0.05,0.24,0.15,0.24,0.19,0.27,0.44,0.66,0.38
664,à moi,word,pronouns,0.04,0.12,0,0.18,0.18,0.21,0.39,0.34,0.58,0.62,0.53,0.85,0.74,0.86,0.86
665,ça,word,pronouns,0.13,0.31,0,0.64,0.32,0.32,0.37,0.42,0.43,0.48,0.44,0.65,0.76,0.74,0.76
666,ces,word,pronouns,0.01,0,0,0,0.02,0,0,0.01,0.04,0.02,0.03,0.12,0.15,0.14,0.21
667,ceux,word,pronouns,0.01,0,0,0,0,0,0,0.06,0.02,0.02,0,0.08,0.06,0.03,0.1
668,elle,word,pronouns,0.01,0,0,0.09,0,0.11,0.07,0.07,0.15,0.17,0.25,0.42,0.41,0.54,0.45
669,eux,word,pronouns,0,0,0,0,0,0,0,0.03,0.05,0.02,0.06,0.08,0.15,0.17,0.28
670,il,word,pronouns,0.01,0,0,0.09,0.02,0.12,0.12,0.08,0.2,0.21,0.38,0.42,0.44,0.6,0.41
671,ils,word,pronouns,0.01,0,0,0,0,0.02,0.02,0.03,0.04,0.07,0.22,0.19,0.21,0.26,0.24
672,je,word,pronouns,0.01,0.04,0,0,0.02,0.09,0.07,0.15,0.17,0.24,0.25,0.27,0.5,0.51,0.41
673,leur,word,pronouns,0,0,0,0,0,0,0,0,0.01,0,0.03,0.08,0.09,0.06,0.14
674,lui,word,pronouns,0.01,0,0,0,0,0,0.02,0.07,0.1,0.19,0.12,0.27,0.35,0.4,0.45
675,ma,word,pronouns,0.03,0.08,0,0,0.1,0.07,0.27,0.21,0.27,0.43,0.22,0.46,0.56,0.6,0.55
676,moi,word,pronouns,0.07,0.12,0,0.18,0.2,0.34,0.29,0.38,0.51,0.64,0.5,0.73,0.71,0.8,0.83
677,moi-même,word,pronouns,0,0,0,0,0,0,0,0.01,0.02,0.02,0,0,0.03,0,0.1
678,notre,word,pronouns,0,0,0,0,0,0,0.02,0.01,0.05,0,0.03,0.04,0.12,0.09,0.17
679,nous,word,pronouns,0.01,0,0,0,0,0.02,0,0.03,0.05,0.12,0.03,0.12,0.24,0.34,0.28
680,on,word,pronouns,0.01,0,0,0.09,0,0.02,0.05,0.06,0.05,0.1,0.12,0.19,0.26,0.34,0.41
681,ses,word,pronouns,0.01,0,0,0.09,0.02,0,0,0.04,0.09,0.07,0.03,0.23,0.26,0.23,0.28
682,toi-même,word,pronouns,0.01,0,0,0,0,0,0,0,0.02,0.02,0.03,0.04,0.03,0.06,0.07
683,votre,word,pronouns,0,0,0,0,0,0.02,0.05,0.07,0.09,0.17,0.16,0.23,0.26,0.37,0.38
684,vous,word,pronouns,0.01,0,0,0,0,0.02,0.07,0.07,0.1,0.21,0.22,0.35,0.41,0.46,0.31
685,alors,word,connecting_words,0.01,0,0,0,0.18,0.12,0.12,0.11,0.17,0.17,0.25,0.35,0.35,0.46,0.24
686,donc,word,connecting_words,0,0,0,0,0,0,0.02,0.01,0.03,0,0.03,0,0.12,0.06,0.1
687,et,word,connecting_words,0.03,0,0,0,0.05,0.05,0.27,0.18,0.23,0.36,0.22,0.35,0.5,0.69,0.62
688,mais,word,connecting_words,0.07,0.04,0,0.09,0.08,0.05,0.12,0.1,0.12,0.19,0.16,0.19,0.38,0.46,0.34
689,parce que,word,connecting_words,0,0,0,0.09,0,0.02,0.02,0.06,0.05,0.05,0.16,0.27,0.32,0.43,0.45
690,si,word,connecting_words,0.01,0.04,0,0,0.12,0.07,0.15,0.1,0.14,0.29,0.25,0.35,0.35,0.34,0.48
116,bavette,word,clothing,0.04,0.04,0,0.18,0.38,0.38,0.22,0.45,0.49,0.6,0.59,0.58,0.65,0.63,0.69
123,pantoufle,word,clothing,0.12,0.12,0,0.64,0.52,0.57,0.66,0.61,0.72,0.81,0.78,0.92,0.94,0.94,0.97
130,slip,word,clothing,0.01,0.08,0,0.09,0.28,0.3,0.44,0.41,0.51,0.67,0.5,0.65,0.82,0.91,1
170,route,word,outside,0.01,0,0,0.09,0.05,0,0.12,0.27,0.27,0.33,0.44,0.38,0.62,0.77,0.62
250,pièces,word,household,0,0.04,0,0.45,0.18,0.07,0.22,0.21,0.28,0.4,0.41,0.46,0.5,0.69,0.52
267,visage,word,body_parts,0.01,0.04,0,0.09,0.05,0.14,0.15,0.21,0.28,0.57,0.38,0.42,0.5,0.74,0.62
278,zizi,word,body_parts,0.07,0.15,0,0.27,0.35,0.29,0.44,0.52,0.52,0.67,0.59,0.65,0.68,0.71,0.59
282,zezette,word,body_parts,0.04,0.04,0,0.27,0.02,0.12,0.12,0.13,0.23,0.33,0.12,0.31,0.24,0.29,0.14
393,copine,word,people,0.01,0,0,0.18,0.22,0.07,0.2,0.25,0.27,0.4,0.38,0.38,0.62,0.66,0.66
405,maîtresse,word,people,0,0,0,0,0,0,0.02,0,0.05,0.02,0.03,0.12,0.18,0.34,0.38
424,belle,word,descriptive_words,0.03,0.04,0,0.09,0.42,0.34,0.37,0.45,0.52,0.67,0.59,0.65,0.74,0.74,0.79
426,blanche,word,descriptive_words,0.01,0,0,0,0.05,0.02,0.07,0.15,0.14,0.24,0.31,0.35,0.5,0.49,0.69
429,bonne,word,descriptive_words,0.06,0.12,0,0.27,0.32,0.32,0.49,0.45,0.48,0.6,0.62,0.73,0.71,0.86,0.9
430,bruyante,word,descriptive_words,0,0,0,0.09,0,0,0.05,0.06,0.03,0.05,0.03,0.04,0.03,0.09,0.07
432,chaude,word,descriptive_words,0.12,0.23,0,0.64,0.57,0.68,0.68,0.73,0.77,0.95,0.84,0.81,0.91,0.94,1
434,collante,word,descriptive_words,0.01,0,0,0.09,0.02,0.04,0.07,0.1,0.13,0.21,0.16,0.27,0.26,0.31,0.38
435,contente,word,descriptive_words,0.01,0,0,0.18,0.02,0.09,0.17,0.18,0.24,0.31,0.34,0.38,0.41,0.71,0.66
436,coquine,word,descriptive_words,0,0.04,0,0.18,0.3,0.23,0.29,0.31,0.35,0.5,0.38,0.54,0.71,0.77,0.72
437,dégoutante,word,descriptive_words,0,0,0,0.09,0,0.05,0.05,0.1,0.09,0.02,0.06,0.19,0.18,0.23,0.28
438,derniere,word,descriptive_words,0,0,0,0,0.05,0,0.02,0.04,0.09,0.05,0.16,0.23,0.21,0.23,0.31
439,douce,word,descriptive_words,0.04,0,0,0.27,0.12,0.23,0.37,0.39,0.4,0.4,0.34,0.46,0.59,0.77,0.79
444,forte,word,descriptive_words,0.01,0,0,0,0,0.04,0,0.1,0.12,0.24,0.31,0.31,0.26,0.46,0.48
445,folle,word,descriptive_words,0.01,0,0,0,0.02,0.05,0.07,0.08,0.11,0.1,0.19,0.31,0.32,0.2,0.28
447,gentille,word,descriptive_words,0.01,0,0,0.09,0.08,0.12,0.34,0.21,0.34,0.6,0.47,0.54,0.65,0.71,0.76
448,grande,word,descriptive_words,0.01,0,0,0.09,0.15,0.16,0.2,0.28,0.32,0.62,0.59,0.65,0.71,0.91,0.69
449,haute,word,descriptive_words,0.01,0.04,0,0.09,0.05,0.11,0.17,0.13,0.21,0.31,0.25,0.35,0.44,0.6,0.45
452,lente,word,descriptive_words,0,0,0,0,0,0.02,0,0.01,0.02,0,0.03,0.12,0.03,0.06,0.17
453,longue,word,descriptive_words,0.01,0,0,0,0,0,0,0.06,0.05,0.05,0.09,0.19,0.12,0.29,0.28
454,lourde,word,descriptive_words,0.01,0.04,0,0.27,0.12,0.27,0.32,0.35,0.46,0.71,0.53,0.69,0.68,0.83,0.83
457,méchante,word,descriptive_words,0.01,0.04,0,0.09,0.05,0.16,0.2,0.2,0.31,0.4,0.44,0.46,0.59,0.83,0.72
459,mignonne,word,descriptive_words,0.01,0,0,0.09,0.05,0.05,0.1,0.07,0.04,0.17,0.19,0.15,0.24,0.37,0.31
462,neuve,word,descriptive_words,0,0,0,0,0,0.02,0.02,0.04,0.04,0.07,0.12,0.15,0.21,0.26,0.34
467,petite,word,descriptive_words,0.03,0,0,0.09,0.18,0.23,0.39,0.31,0.41,0.64,0.53,0.69,0.74,0.89,0.72
468,pleine,word,descriptive_words,0.01,0,0,0,0.05,0.05,0.15,0.11,0.17,0.19,0.22,0.35,0.21,0.51,0.45
469,première,word,descriptive_words,0,0.04,0,0,0,0.02,0.05,0.04,0.04,0.05,0.03,0.15,0.18,0.29,0.34
473,seche,word,descriptive_words,0.01,0,0,0,0.08,0,0.12,0.17,0.12,0.31,0.25,0.27,0.44,0.69,0.59
479,verte,word,descriptive_words,0.01,0,0,0,0.1,0.05,0.22,0.25,0.28,0.33,0.41,0.46,0.56,0.57,0.79
481,vieille,word,descriptive_words,0,0,0,0,0,0.04,0.02,0.03,0.05,0.02,0.12,0.12,0.18,0.31,0.31
482,vilaine,word,descriptive_words,0,0.04,0,0,0.05,0.14,0.12,0.08,0.2,0.36,0.31,0.46,0.65,0.63,0.62
529,faire du moto,word,action_words,0.01,0.04,0,0,0.08,0.09,0.15,0.14,0.25,0.38,0.41,0.54,0.71,0.8,0.72
616,le,word,question_words,0.01,0.04,0,0.09,0.02,0.12,0.17,0.2,0.22,0.26,0.22,0.35,0.35,0.4,0.45
648,aucune,word,quantifiers,0.01,0.04,0,0,0.02,0,0,0,0.02,0.07,0.06,0,0.03,0.09,0.17
652,du,word,quantifiers,0.01,0.04,0,0.09,0.02,0.12,0.2,0.15,0.25,0.31,0.31,0.42,0.44,0.69,0.59
654,la même,word,quantifiers,0.01,0,0,0.09,0.05,0.09,0.17,0.17,0.3,0.19,0.28,0.38,0.44,0.54,0.52
655,le,word,quantifiers,0.03,0.04,0,0.18,0.08,0.16,0.27,0.3,0.35,0.36,0.34,0.62,0.53,0.86,0.55
657,beaucoup,word,quantifiers,0.01,0,0,0.18,0.1,0.18,0.29,0.14,0.35,0.55,0.56,0.65,0.65,0.83,0.76
658,tout,word,quantifiers,0.01,0,0,0.09,0.05,0.11,0.22,0.14,0.21,0.38,0.31,0.54,0.47,0.69,0.52
661,une,word,quantifiers,0.01,0,0,0.18,0.08,0.12,0.22,0.28,0.3,0.36,0.38,0.5,0.65,0.83,0.59
662,à sa,word,pronouns,0.01,0,0,0.09,0.02,0.11,0.07,0.17,0.18,0.26,0.22,0.42,0.44,0.69,0.45
663,à son,word,pronouns,0.03,0,0,0.09,0.02,0.07,0.05,0.24,0.15,0.24,0.19,0.27,0.44,0.66,0.38
671,elles,word,pronouns,0.01,0,0,0,0,0.02,0.02,0.03,0.04,0.07,0.22,0.19,0.21,0.26,0.24
675,mon,word,pronouns,0.03,0.08,0,0,0.1,0.07,0.27,0.21,0.27,0.43,0.22,0.46,0.56,0.6,0.55
683,ta,word,pronouns,0,0,0,0,0,0.02,0.05,0.07,0.09,0.17,0.16,0.23,0.26,0.37,0.38
684,tu,word,pronouns,0.01,0,0,0,0,0.02,0.07,0.07,0.1,0.21,0.22,0.35,0.41,0.46,0.31
655,la même,word,quantifiers,0.03,0.04,0,0.18,0.08,0.16,0.27,0.3,0.35,0.36,0.34,0.62,0.53,0.86,0.55
655,les,word,quantifiers,0.03,0.04,0,0.18,0.08,0.16,0.27,0.3,0.35,0.36,0.34,0.62,0.53,0.86,0.55
655,quelles,word,quantifiers,0.03,0.04,0,0.18,0.08,0.16,0.27,0.3,0.35,0.36,0.34,0.62,0.53,0.86,0.55
652,de la,word,quantifiers,0.01,0.04,0,0.09,0.02,0.12,0.2,0.15,0.25,0.31,0.31,0.42,0.44,0.69,0.59
652,des,word,quantifiers,0.01,0.04,0,0.09,0.02,0.12,0.2,0.15,0.25,0.31,0.31,0.42,0.44,0.69,0.59
675,mes,word,pronouns,0.03,0.08,0,0,0.1,0.07,0.27,0.21,0.27,0.43,0.22,0.46,0.56,0.6,0.55
683,ton,word,pronouns,0,0,0,0,0,0.02,0.05,0.07,0.09,0.17,0.16,0.23,0.26,0.37,0.38
